@context,@type,itemCondition,name,modelDate,manufacturer,model,color,image,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,trim
http://schema.org,Vehicle,Used,2018 Hyundai Ioniq Hybrid,2018,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001864596/post-large/2001864596-edc-02-search.jpg,Hyundai,Used 2018 Hyundai Ioniq Hybrid undefined with 28442 miles - $26990,28442,2001864596,KMHC85LC8JU091081,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2416456'}",Limited
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,Gray,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2020/14300/14300_cc0640_032_A5G.png,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 62468 miles - $25590,62468,2001846019,KMHC65LC7LU185526,"{'@type': 'Offer', 'price': '25590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2461611'}",Blue
http://schema.org,Vehicle,Used,2018 Hyundai Ioniq Hybrid,2018,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2018/12639/12639_cc0640_032_WAW.png,Hyundai,Used 2018 Hyundai Ioniq Hybrid undefined with 30487 miles - $22990,30487,2001661823,KMHC65LC7JU064640,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2275391'}",Blue
http://schema.org,Vehicle,Used,2017 Hyundai Sonata Plug-in Hybrid,2017,Hyundai,Sonata Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2001937358/post-large/normalized/zoomcrop/2001937358-edc-02.jpg,Hyundai,Used 2017 Hyundai Sonata Plug-in Hybrid undefined with 49919 miles - $22990,49919,2001937358,KMHE14L25HA075799,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2472131'}",base
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Gray,//cdnblob.fastly.carvana.io/2001571565/post-large/normalized/zoomcrop/2001571565-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 33140 miles - $24590,33140,2001571565,KM8J33A4XHU531849,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2232496'}",SE Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,White,//cdnblob.fastly.carvana.io/2001347096/post-large/normalized/zoomcrop/2001347096-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 50902 miles - $22590,50902,2001347096,KM8J33A41HU437908,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2054346'}",SE Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Brown,//cdnblob.fastly.carvana.io/2001349053/post-large/normalized/zoomcrop/2001349053-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 59082 miles - $21990,59082,2001349053,KM8J33A48HU441051,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2061612'}",SE Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Black,//cdnblob.fastly.carvana.io/2001879429/post-large/normalized/zoomcrop/2001879429-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 91246 miles - $19990,91246,2001879429,KM8J33A49HU420368,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2446253'}",SE Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Black,//cdnblob.fastly.carvana.io/2001825855/post-large/normalized/zoomcrop/2001825855-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 71125 miles - $21990,71125,2001825855,KM8J33A41HU430750,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2428976'}",SE Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Brown,//cdnblob.fastly.carvana.io/2001865270/post-large/normalized/zoomcrop/2001865270-edc-02.jpg,Hyundai,Used 2017 Hyundai Tucson undefined with 75330 miles - $20590,75330,2001865270,KM8J33A4XHU411212,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2412643'}",SE Plus
http://schema.org,Vehicle,Used,2018 Hyundai Tucson,2018,Hyundai,Tucson,Gray,//cdnblob.fastly.carvana.io/2001939701/post-large/normalized/zoomcrop/2001939701-edc-02.jpg,Hyundai,Used 2018 Hyundai Tucson undefined with 39926 miles - $23990,39926,2001939701,KM8J33A42JU683498,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2467490'}",SEL Plus
http://schema.org,Vehicle,Used,2021 Hyundai Sonata,2021,Hyundai,Sonata,White,//cdnblob.fastly.carvana.io/2001918276/post-large/normalized/zoomcrop/2001918276-edc-02.jpg,Hyundai,Used 2021 Hyundai Sonata undefined with 6253 miles - $32990,6253,2001918276,5NPEJ4J22MH133152,"{'@type': 'Offer', 'price': '32990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2444050'}",SEL Plus
http://schema.org,Vehicle,Used,2021 Hyundai Sonata,2021,Hyundai,Sonata,Gray,//cdnblob.fastly.carvana.io/2001633718/post-large/normalized/zoomcrop/2001633718-edc-02.jpg,Hyundai,Used 2021 Hyundai Sonata undefined with 7196 miles - $32590,7196,2001633718,5NPEJ4J28MH107963,"{'@type': 'Offer', 'price': '32590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2262476'}",SEL Plus
http://schema.org,Vehicle,Used,2018 Hyundai Tucson,2018,Hyundai,Tucson,Black,//cdnblob.fastly.carvana.io/2001613450/post-large/normalized/zoomcrop/2001613450-edc-02.jpg,Hyundai,Used 2018 Hyundai Tucson undefined with 48770 miles - $25990,48770,2001613450,KM8J3CA44JU767709,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2245512'}",SEL Plus
http://schema.org,Vehicle,Used,2021 Hyundai Sonata,2021,Hyundai,Sonata,White,//cdnblob.fastly.carvana.io/2001854885/post-large/normalized/zoomcrop/2001854885-edc-02.jpg,Hyundai,Used 2021 Hyundai Sonata undefined with 14331 miles - $30990,14331,2001854885,5NPEJ4J21MH084641,"{'@type': 'Offer', 'price': '30990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2409157'}",SEL Plus
http://schema.org,Vehicle,Used,2022 Hyundai Sonata,2022,Hyundai,Sonata,White,//cdnblob.fastly.carvana.io/2001842692/post-large/normalized/zoomcrop/2001842692-edc-02.jpg,Hyundai,Used 2022 Hyundai Sonata undefined with 16355 miles - $33990,16355,2001842692,5NPEJ4J21NH137873,"{'@type': 'Offer', 'price': '33990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2398591'}",SEL Plus
http://schema.org,Vehicle,Used,2019 Hyundai Santa Fe,2019,Hyundai,Santa Fe,White,//cdnblob.fastly.carvana.io/2001866060/post-large/2001866060-edc-02-search.jpg,Hyundai,Used 2019 Hyundai Santa Fe undefined with 23117 miles - $29590,23117,2001866060,5NMS33ADXKH108292,"{'@type': 'Offer', 'price': '29590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2414147'}",2.4 SEL Plus
http://schema.org,Vehicle,Used,2017 Hyundai Tucson,2017,Hyundai,Tucson,Gray,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2017/11436/11436_cc0640_032_Z5G.png,Hyundai,Used 2017 Hyundai Tucson undefined with 60960 miles - $21990,60960,2001914084,KM8J33A49HU440071,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2466112'}",SE Plus
http://schema.org,Vehicle,Used,2018 Hyundai Tucson,2018,Hyundai,Tucson,White,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2018/12661/12661_cc0640_032_PDW.png,Hyundai,Used 2018 Hyundai Tucson undefined with 57217 miles - $23990,57217,2001882971,KM8J33A44JU614442,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2430494'}",SEL Plus
http://schema.org,Vehicle,Used,2020 Hyundai Kona,2020,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2020/13851/13851_cc0640_032_YG7.png,Hyundai,Used 2020 Hyundai Kona undefined with 7684 miles - $28590,7684,2001468474,KM8K6CAA0LU495664,"{'@type': 'Offer', 'price': '28590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2139659'}",SEL Plus
http://schema.org,Vehicle,Used,2019 Hyundai Ioniq Plug-in Hybrid,2019,Hyundai,Ioniq Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2001907357/post-large/2001907357-edc-02-search.jpg,Hyundai,Used 2019 Hyundai Ioniq Plug-in Hybrid undefined with 29816 miles - $26990,29816,2001907357,KMHC75LD7KU161876,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2432222'}",Limited
http://schema.org,Vehicle,Used,2022 Hyundai IONIQ 5,2022,Hyundai,IONIQ 5,White,//cdnblob.fastly.carvana.io/2001945404/post-large/normalized/zoomcrop/2001945404-edc-02.jpg,Hyundai,Used 2022 Hyundai IONIQ 5 undefined with 9327 miles - $53990,9327,2001945404,KM8KM4AE2NU057357,"{'@type': 'Offer', 'price': '53990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2462192'}",SE
http://schema.org,Vehicle,Used,2021 Hyundai Kona,2021,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001901793/post-large/normalized/zoomcrop/2001901793-edc-02.jpg,Hyundai,Used 2021 Hyundai Kona undefined with 23949 miles - $24990,23949,2001901793,KM8K12AA2MU622912,"{'@type': 'Offer', 'price': '24990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2435425'}",SE
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001914044/post-large/normalized/zoomcrop/2001914044-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 1490 miles - $33990,1490,2001914044,KM8K53A31NU883249,"{'@type': 'Offer', 'price': '33990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2444079'}",Limited
http://schema.org,Vehicle,Used,2018 Hyundai Kona,2018,Hyundai,Kona,Silver,//cdnblob.fastly.carvana.io/2001921532/post-large/normalized/zoomcrop/2001921532-edc-02.jpg,Hyundai,Used 2018 Hyundai Kona undefined with 78002 miles - $21590,78002,2001921532,KM8K62AA8JU177749,"{'@type': 'Offer', 'price': '21590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2452058'}",SEL
http://schema.org,Vehicle,Used,2018 Hyundai Kona,2018,Hyundai,Kona,Red,//cdnblob.fastly.carvana.io/2001953759/post-large/normalized/zoomcrop/2001953759-edc-02.jpg,Hyundai,Used 2018 Hyundai Kona undefined with 64458 miles - $21990,64458,2001953759,KM8K22AA1JU072899,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2468375'}",SEL
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001955648/post-large/normalized/zoomcrop/2001955648-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 3820 miles - $28590,3820,2001955648,KM8K22AB7NU763840,"{'@type': 'Offer', 'price': '28590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2473372'}",SE
http://schema.org,Vehicle,Used,2020 Hyundai Kona,2020,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001875454/post-large/normalized/zoomcrop/2001875454-edc-02.jpg,Hyundai,Used 2020 Hyundai Kona undefined with 14343 miles - $25990,14343,2001875454,KM8K22AA3LU407826,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2425770'}",SEL
http://schema.org,Vehicle,Used,2020 Hyundai Kona,2020,Hyundai,Kona,Red,//cdnblob.fastly.carvana.io/2001910197/post-large/normalized/zoomcrop/2001910197-edc-02.jpg,Hyundai,Used 2020 Hyundai Kona undefined with 44972 miles - $22590,44972,2001910197,KM8K12AA6LU591159,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2438276'}",SE
http://schema.org,Vehicle,Used,2021 Hyundai Kona,2021,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001739019/post-large/normalized/zoomcrop/2001739019-edc-02.jpg,Hyundai,Used 2021 Hyundai Kona undefined with 23163 miles - $25990,23163,2001739019,KM8K22AA4MU606532,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2336294'}",SEL
http://schema.org,Vehicle,Used,2019 Hyundai Kona,2019,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001761246/post-large/normalized/zoomcrop/2001761246-edc-02.jpg,Hyundai,Used 2019 Hyundai Kona undefined with 61345 miles - $24590,61345,2001761246,KM8K33A54KU340710,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2379307'}",Limited
http://schema.org,Vehicle,Used,2019 Hyundai Kona,2019,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001659042/post-large/normalized/zoomcrop/2001659042-edc-02.jpg,Hyundai,Used 2019 Hyundai Kona undefined with 100946 miles - $21990,100946,2001659042,KM8K5CA50KU225645,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2272653'}",Ultimate
http://schema.org,Vehicle,Used,2019 Hyundai Kona,2019,Hyundai,Kona,Silver,//cdnblob.fastly.carvana.io/2001920415/post-large/normalized/zoomcrop/2001920415-edc-02.jpg,Hyundai,Used 2019 Hyundai Kona undefined with 59379 miles - $21990,59379,2001920415,KM8K1CAA8KU296391,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2446321'}",SE
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001947791/post-large/normalized/zoomcrop/2001947791-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 3028 miles - $29990,3028,2001947791,KM8K62AB2NU900767,"{'@type': 'Offer', 'price': '29990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2465719'}",SEL
http://schema.org,Vehicle,Used,2019 Hyundai Kona,2019,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001912056/post-large/normalized/zoomcrop/2001912056-edc-02.jpg,Hyundai,Used 2019 Hyundai Kona undefined with 54113 miles - $23590,54113,2001912056,KM8K2CAA7KU369067,"{'@type': 'Offer', 'price': '23590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2441141'}",SEL
http://schema.org,Vehicle,Used,2021 Hyundai Kona,2021,Hyundai,Kona,Black,//cdnblob.fastly.carvana.io/2001726034/post-large/normalized/zoomcrop/2001726034-edc-02.jpg,Hyundai,Used 2021 Hyundai Kona undefined with 24313 miles - $26990,24313,2001726034,KM8K2CAA0MU614326,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2323163'}",SEL
http://schema.org,Vehicle,Used,2021 Hyundai Kona,2021,Hyundai,Kona,Silver,//cdnblob.fastly.carvana.io/2001795385/post-large/normalized/zoomcrop/2001795385-edc-02.jpg,Hyundai,Used 2021 Hyundai Kona undefined with 6158 miles - $27990,6158,2001795385,KM8K22AA7MU607142,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2369637'}",SEL
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,White,//cdnblob.fastly.carvana.io/2001953926/post-large/normalized/zoomcrop/2001953926-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 21065 miles - $32990,21065,2001953926,KM8K3CA32NU773929,"{'@type': 'Offer', 'price': '32990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2470874'}",N Line
http://schema.org,Vehicle,Used,2018 Hyundai Kona,2018,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001911641/post-large/normalized/zoomcrop/2001911641-edc-02.jpg,Hyundai,Used 2018 Hyundai Kona undefined with 26913 miles - $26590,26913,2001911641,KM8K33A54JU173845,"{'@type': 'Offer', 'price': '26590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2463386'}",Limited
http://schema.org,Vehicle,Used,2018 Hyundai Kona,2018,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001894587/post-large/normalized/zoomcrop/2001894587-edc-02.jpg,Hyundai,Used 2018 Hyundai Kona undefined with 5240 miles - $27990,5240,2001894587,KM8K3CA55JU126453,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2437536'}",Limited
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001900602/post-large/normalized/zoomcrop/2001900602-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 8199 miles - $28990,8199,2001900602,KM8K62AB6NU766166,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2438928'}",SEL
http://schema.org,Vehicle,Used,2022 Hyundai Kona,2022,Hyundai,Kona,Gray,//cdnblob.fastly.carvana.io/2001919894/post-large/normalized/zoomcrop/2001919894-edc-02.jpg,Hyundai,Used 2022 Hyundai Kona undefined with 3762 miles - $29990,3762,2001919894,KM8K32ABXNU869700,"{'@type': 'Offer', 'price': '29990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2448376'}",SEL
